date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:03:57	1552/1552	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Jun%202023%2007:33:54%20GMT	https://andit.co/projects/html/and-tour/demo/!	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/!	(from https://andit.co/projects/html/and-tour/demo/about.html)
13:03:58	148029/148029	---M--	200	added ('OK')	image/png	etag:%222423d-641af4bf-231c03b1015a04a7;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/common/abour_right.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/common/abour_right.png	(from https://andit.co/projects/html/and-tour/demo/about.html)
13:03:58	132567/132567	---M--	200	added ('OK')	image/png	etag:%22205d7-641af4d1-a403ed32a35d77b6;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/common/small_banner.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/common/small_banner.png	(from https://andit.co/projects/html/and-tour/demo/about.html)
13:03:59	1194/1194	---M--	200	added ('OK')	image/png	etag:%224aa-641af558-ba3f2bde88f6bf75;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/world.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/world.png	(from https://andit.co/projects/html/and-tour/demo/about.html)
13:04:00	644/644	---M--	200	added ('OK')	image/png	etag:%22284-641af555-d62867a94a383141;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/walte.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/walte.png	(from https://andit.co/projects/html/and-tour/demo/about.html)
13:04:00	856/856	---M--	200	added ('OK')	image/png	etag:%22358-641af54e-9894ac522ef3812c;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/star.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/star.png	(from https://andit.co/projects/html/and-tour/demo/about.html)
13:04:01	640/640	---M--	200	added ('OK')	image/png	etag:%22280-641af53e-4f29e59418c03147;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/persentis.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/persentis.png	(from https://andit.co/projects/html/and-tour/demo/about.html)
13:04:02	1177/1177	---M--	200	added ('OK')	image/png	etag:%22499-641af554-5a6cc382dc7fdc4b;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/user.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/user.png	(from https://andit.co/projects/html/and-tour/demo/about.html)
13:04:03	1041/1041	---M--	200	added ('OK')	image/png	etag:%22411-641af52a-a069222f38ebbbc2;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/bank.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/bank.png	(from https://andit.co/projects/html/and-tour/demo/about.html)
13:04:03	1174/1174	---M--	200	added ('OK')	image/png	etag:%22496-641af558-558793e29642c719;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/world-map.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/world-map.png	(from https://andit.co/projects/html/and-tour/demo/about.html)
13:04:03	790/790	---M--	200	added ('OK')	image/png	etag:%22316-641af52c-e508c453d0a081dd;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/calander.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/calander.png	(from https://andit.co/projects/html/and-tour/demo/about.html)
13:04:04	9104/9104	---M--	200	added ('OK')	image/png	etag:%222390-641af5b2-b26defb3abd0ce2a;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/review/review6.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/review/review6.png	(from https://andit.co/projects/html/and-tour/demo/about.html)
13:04:04	655021/655021	---M--	200	added ('OK')	image/png	etag:%229fead-641af4e5-15f1ae4df597dcf0;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/cruise/cruise-slider-big.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/cruise/cruise-slider-big.png	(from https://andit.co/projects/html/and-tour/demo/cruise-details.html)
13:04:04	10118/10118	---M--	200	added ('OK')	image/png	etag:%222786-641af5b2-3990d980e44707c6;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/review/review7.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/review/review7.png	(from https://andit.co/projects/html/and-tour/demo/about.html)
13:04:05	84357/84357	---M-Z	200	added ('OK')	application/javascript	etag:%2214985-641af467-f26f59f56b7c8b6d;gz%22	https://andit.co/projects/html/and-tour/demo/assets/js/jquery.min.js	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/js/jquery.min.js	(from https://andit.co/projects/html/and-tour/demo/about.html)
13:04:05	8044/8044	---M-Z	200	added ('OK')	application/javascript	etag:%221f6c-641af46d-45b3790cf984c90e;gz%22	https://andit.co/projects/html/and-tour/demo/assets/js/waypoints.min.js	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/js/waypoints.min.js	(from https://andit.co/projects/html/and-tour/demo/about.html)
13:04:05	1067/1067	---M-Z	200	added ('OK')	application/javascript	etag:%2242b-641af464-3b3ddc7d33fa4e66;gz%22	https://andit.co/projects/html/and-tour/demo/assets/js/jquery.counterup.min.js	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/js/jquery.counterup.min.js	(from https://andit.co/projects/html/and-tour/demo/about.html)
13:04:07	104846/104846	---M--	200	added ('OK')	image/png	etag:%221998e-641af5e0-623e090e8b017559;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour-guides/guide-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour-guides/guide-1.png	(from https://andit.co/projects/html/and-tour/demo/tour-guides.html)
13:04:09	89085/89085	---M--	200	added ('OK')	image/png	etag:%2215bfd-641af5e4-f0a49d15e6e6f4de;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour-guides/guide-2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour-guides/guide-2.png	(from https://andit.co/projects/html/and-tour/demo/tour-guides.html)
13:04:10	93219/93219	---M--	200	added ('OK')	image/png	etag:%2216c23-641af5e6-557eab124dca7f1e;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour-guides/guide-4.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour-guides/guide-4.png	(from https://andit.co/projects/html/and-tour/demo/tour-guides.html)
13:04:13	151806/151806	---M--	200	added ('OK')	image/png	etag:%22250fe-641af5e6-c81de9e556dc4b89;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour-guides/guide-5.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour-guides/guide-5.png	(from https://andit.co/projects/html/and-tour/demo/tour-guides.html)
13:04:13	986469/986469	---M--	200	added ('OK')	image/png	etag:%22f0d65-641af4c5-62a4e3c96e387066;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/common/big_banner.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/common/big_banner.png	(from https://andit.co/projects/html/and-tour/demo/about.html)
13:04:16	102773/102773	---M--	200	added ('OK')	image/png	etag:%2219175-641af5e4-d57899eba25e2d2a;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour-guides/guide-3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour-guides/guide-3.png	(from https://andit.co/projects/html/and-tour/demo/tour-guides.html)
13:04:24	123650/123650	---M--	200	added ('OK')	image/png	etag:%221e302-641af5e8-7b93c88d8f0e7e5e;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour-guides/guide-6.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour-guides/guide-6.png	(from https://andit.co/projects/html/and-tour/demo/tour-guides.html)
13:06:24	93219/93219	---M--	200	added ('OK')	image/png	etag:%2216c23-641af5eb-4e342cade41815e6;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour-guides/guide-9.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour-guides/guide-9.png	(from https://andit.co/projects/html/and-tour/demo/tour-guides.html)
13:06:37	3398/3398	---M--	200	added ('OK')	image/png	etag:%22d46-641af52d-477b2d27ddb277e6;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/call.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/call.png	(from https://andit.co/projects/html/and-tour/demo/faqs.html)
13:06:38	2528/2528	---M--	200	added ('OK')	image/png	etag:%229e0-641af544-58a2bf09286e393f;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/right.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/right.png	(from https://andit.co/projects/html/and-tour/demo/booking-confirmation.html)
13:06:40	2284/2284	---M--	200	added ('OK')	image/png	etag:%228ec-641af531-6c0eccd5f587ad4d;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/exp-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/exp-1.png	(from https://andit.co/projects/html/and-tour/demo/become-expert.html)
13:06:43	127132/127132	---M--	200	added ('OK')	image/png	etag:%221f09c-641af5e2-28edc1c79b0392cd;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour-guides/guide-12.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour-guides/guide-12.png	(from https://andit.co/projects/html/and-tour/demo/tour-guides.html)
13:06:43	2395/2395	---M--	200	added ('OK')	image/png	etag:%2295b-641af531-20f36e8b70f78133;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/exp-2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/exp-2.png	(from https://andit.co/projects/html/and-tour/demo/become-expert.html)
13:06:46	150068/150068	---M--	200	added ('OK')	image/png	etag:%2224a34-641af5e0-780661402362cfc5;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour-guides/guide-10.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour-guides/guide-10.png	(from https://andit.co/projects/html/and-tour/demo/tour-guides.html)
13:06:46	170591/170591	---M--	200	added ('OK')	image/png	etag:%2229a5f-641af5e2-225dfd6e86124915;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour-guides/guide-11.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour-guides/guide-11.png	(from https://andit.co/projects/html/and-tour/demo/tour-guides.html)
13:06:48	2875/2875	---M--	200	added ('OK')	image/png	etag:%22b3b-641af533-19b45bfe419f6e1f;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/exp-3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/exp-3.png	(from https://andit.co/projects/html/and-tour/demo/become-expert.html)
13:06:51	955/955	---M--	200	added ('OK')	image/png	etag:%223bb-641af533-148cf7aa6e8ad19;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/exp-sm-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/exp-sm-1.png	(from https://andit.co/projects/html/and-tour/demo/become-expert.html)
13:06:51	1014/1014	---M--	200	added ('OK')	image/png	etag:%223f6-641af534-561d34c0b2a8a5d7;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/exp-sm-2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/exp-sm-2.png	(from https://andit.co/projects/html/and-tour/demo/become-expert.html)
13:06:52	1120/1120	---M--	200	added ('OK')	image/png	etag:%22460-641af535-2336048f5bb282e5;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/exp-sm-3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/exp-sm-3.png	(from https://andit.co/projects/html/and-tour/demo/become-expert.html)
13:06:57	21780/21780	---M--	200	added ('OK')	image/png	etag:%225514-641af4cb-cead62843bd0fd76;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/common/error.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/common/error.png	(from https://andit.co/projects/html/and-tour/demo/error.html)
13:06:57	98699/98699	---M--	200	added ('OK')	image/png	etag:%221818b-641af4d5-b7000cdfaeb837fe;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/common/vendor.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/common/vendor.png	(from https://andit.co/projects/html/and-tour/demo/become-expert.html)
13:07:00	8654/8654	---M--	200	added ('OK')	image/png	etag:%2221ce-641af4c9-b09245811b81348c;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/common/dashboard-user.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/common/dashboard-user.png	(from https://andit.co/projects/html/and-tour/demo/dashboard.html)
13:07:04	6164/6164	---M--	200	added ('OK')	image/png	etag:%221814-641af562-e9595868f885b1fb;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/news/author-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/news/author-1.png	(from https://andit.co/projects/html/and-tour/demo/news.html)
13:07:08	194190/194190	---M--	200	added ('OK')	image/png	etag:%222f68e-641af57c-9ba00101c7ff7e10;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/news/news-big.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/news/news-big.png	(from https://andit.co/projects/html/and-tour/demo/news.html)
13:07:09	7523/7523	---M--	200	added ('OK')	image/png	etag:%221d63-641af563-a23063ee4a32a39;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/news/author-2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/news/author-2.png	(from https://andit.co/projects/html/and-tour/demo/news.html)
13:07:10	495424/495424	---M--	200	added ('OK')	image/png	etag:%2278f40-641af4d7-7753270f4a280d71;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/common/video-two.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/common/video-two.png	(from https://andit.co/projects/html/and-tour/demo/become-expert.html)
13:07:10	5944/5944	---M--	200	added ('OK')	image/png	etag:%221738-641af563-5930eaf8fcfa4ed2;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/news/author-3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/news/author-3.png	(from https://andit.co/projects/html/and-tour/demo/news.html)
13:07:11	6432/6432	---M--	200	added ('OK')	image/png	etag:%221920-641af565-bce5a0798499b5ae;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/news/author-5.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/news/author-5.png	(from https://andit.co/projects/html/and-tour/demo/news.html)
13:07:13	6007/6007	---M--	200	added ('OK')	image/png	etag:%221777-641af565-2d28b1c503e319b;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/news/author-6.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/news/author-6.png	(from https://andit.co/projects/html/and-tour/demo/news.html)
13:07:13	75492/75492	---M--	200	added ('OK')	image/png	etag:%22126e4-641af57b-550c498f9fb59dff;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/news/news-6.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/news/news-6.png	(from https://andit.co/projects/html/and-tour/demo/news.html)
13:07:13	88847/88847	---M--	200	added ('OK')	image/png	etag:%2215b0f-641af578-77aecd6826252700;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/news/news-5.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/news/news-5.png	(from https://andit.co/projects/html/and-tour/demo/news.html)
13:07:24	982916/982916	---M--	200	added ('OK')	image/png	etag:%22eff84-641af581-1452572fe5aeb1e8;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/news/news-two-2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/news/news-two-2.png	(from https://andit.co/projects/html/and-tour/demo/news-v2.html)
13:07:28	518/518	---M--	200	added ('OK')	image/png	etag:%22206-641af545-c24aa734a827a10b;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/search.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/search.png	(from https://andit.co/projects/html/and-tour/demo/news-v2.html)
13:07:35	115897/115897	---M--	200	added ('OK')	image/png	etag:%221c4b9-641af57e-72c7c30b830ea8cf;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/news/news-sidebar.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/news/news-sidebar.png	(from https://andit.co/projects/html/and-tour/demo/news-v2.html)
13:07:36	802038/802038	---M--	200	added ('OK')	image/png	etag:%22c3cf6-641af583-17a1d1f827629c20;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/news/news-two-3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/news/news-two-3.png	(from https://andit.co/projects/html/and-tour/demo/news-v2.html)
13:07:36	1064529/1064529	---M--	200	added ('OK')	image/png	etag:%22103e51-641af580-ed3128e3722d5323;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/news/news-two-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/news/news-two-1.png	(from https://andit.co/projects/html/and-tour/demo/news-v2.html)
13:07:39	76273/76273	---M--	200	added ('OK')	image/png	etag:%22129f1-641af578-f670e90bf730475e;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/news/news-4.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/news/news-4.png	(from https://andit.co/projects/html/and-tour/demo/news-v4.html)
13:07:41	978168/978168	---M--	200	added ('OK')	image/png	etag:%22eecf8-641af585-f6aa5befb781e082;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/news/news-two-4.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/news/news-two-4.png	(from https://andit.co/projects/html/and-tour/demo/news-v2.html)
13:07:42	71785/71785	---M--	200	added ('OK')	image/png	etag:%2211869-641af585-e6499a8bb10efb09;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/news/news_details_left.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/news/news_details_left.png	(from https://andit.co/projects/html/and-tour/demo/news-details.html)
13:07:42	73344/73344	---M--	200	added ('OK')	image/png	etag:%2211e80-641af587-c3f09c0d4547a172;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/news/news_details_right.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/news/news_details_right.png	(from https://andit.co/projects/html/and-tour/demo/news-details.html)
13:07:43	275813/275813	---M--	200	added ('OK')	image/png	etag:%2243565-641af57d-65e9899eea067a54;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/news/news-details.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/news/news-details.png	(from https://andit.co/projects/html/and-tour/demo/news-details.html)
13:07:43	13435/13435	---M--	200	added ('OK')	image/png	etag:%22347b-641af574-6cf4ec9e33822fe2;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/news/comment.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/news/comment.png	(from https://andit.co/projects/html/and-tour/demo/news-details.html)
13:07:43	5623/5623	---M--	200	added ('OK')	image/png	etag:%2215f7-641af586-3211c5bf9b49ddb7;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/news/recent-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/news/recent-1.png	(from https://andit.co/projects/html/and-tour/demo/news-details.html)
13:07:44	6124/6124	---M--	200	added ('OK')	image/png	etag:%2217ec-641af588-94331d7700bc3f61;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/news/recent-2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/news/recent-2.png	(from https://andit.co/projects/html/and-tour/demo/news-details.html)
13:07:44	5865/5865	---M--	200	added ('OK')	image/png	etag:%2216e9-641af588-ab8bfd0ec96f6613;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/news/recent-3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/news/recent-3.png	(from https://andit.co/projects/html/and-tour/demo/news-details.html)
13:07:44	5657/5657	---M--	200	added ('OK')	image/png	etag:%221619-641af589-83c16f1af532d705;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/news/recent-4.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/news/recent-4.png	(from https://andit.co/projects/html/and-tour/demo/news-details.html)
13:07:45	32838/32838	---M--	200	added ('OK')	image/png	etag:%228046-641af4cc-3e6e28bb15e140cb;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/common/how-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/common/how-1.png	(from https://andit.co/projects/html/and-tour/demo/become-vendor.html)
13:07:45	11402/11402	---M--	200	added ('OK')	image/png	etag:%222c8a-641af4cc-676c977cc675c726;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/common/how-2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/common/how-2.png	(from https://andit.co/projects/html/and-tour/demo/become-vendor.html)
13:07:46	8619/8619	---M--	200	added ('OK')	image/png	etag:%2221ab-641af4cd-d6739d8bda7d2442;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/common/how-3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/common/how-3.png	(from https://andit.co/projects/html/and-tour/demo/become-vendor.html)
13:07:47	10664/10664	---M--	200	added ('OK')	image/png	etag:%2229a8-641af598-7653f609571e4d79;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/partner/2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/partner/2.png	(from https://andit.co/projects/html/and-tour/demo/index.html)
13:07:48	10449/10449	---M--	200	added ('OK')	image/png	etag:%2228d1-641af59d-d5e307bf0e4d3f0d;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/partner/6.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/partner/6.png	(from https://andit.co/projects/html/and-tour/demo/index.html)
13:07:48	8990/8990	---M--	200	added ('OK')	image/png	etag:%22231e-641af59e-c045fbc421ceef;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/partner/7.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/partner/7.png	(from https://andit.co/projects/html/and-tour/demo/index.html)
13:07:49	44342/44342	---M-Z	200	added ('OK')	application/javascript	etag:%22ad36-641af469-e62e2ea45616f546;gz%22	https://andit.co/projects/html/and-tour/demo/assets/js/owl.carousel.min.js	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/js/owl.carousel.min.js	(from https://andit.co/projects/html/and-tour/demo/index.html)
13:07:49	323597/323597	---M--	200	added ('OK')	image/png	etag:%224f00d-641af4d8-4d36d93d8913a1e1;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/common/video.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/common/video.png	(from https://andit.co/projects/html/and-tour/demo/become-vendor.html)
13:07:50	4490/4490	---M-Z	200	added ('OK')	application/javascript	etag:%22118a-641af465-64ac78f1a4f6c2f5;gz%22	https://andit.co/projects/html/and-tour/demo/assets/js/jquery.meanmenu.js	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/js/jquery.meanmenu.js	(from https://andit.co/projects/html/and-tour/demo/index.html)
13:07:50	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.8.2/font/bootstrap-icons.css)
13:07:53	354243/354243	---M--	200	added ('OK')	image/png	etag:%22567c3-641af4d3-1593ab51621feba2;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/common/test-bg.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/common/test-bg.png	(from https://andit.co/projects/html/and-tour/demo/assets/css/style.css)
13:07:54	1973/1973	---M--	200	added ('OK')	image/png	etag:%227b5-641af54d-d4c46bf6e2eca6cb;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/sm-call.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/sm-call.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
13:07:57	2427160/2427160	UR-M--	200	added ('Partial%20Content')	image/png	etag:%22250918-641af4a4-873a5b718ef79edd;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/banner/banner-three.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/banner/banner-three.png	(from https://andit.co/projects/html/and-tour/demo/assets/css/style.css)
13:08:00	988162/988162	UR-M--	200	added ('Partial%20Content')	image/png	etag:%22f1402-641af4a4-dc33c9217d2750dc;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/banner/banner-4.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/banner/banner-4.png	(from https://andit.co/projects/html/and-tour/demo/index-4.html)
13:08:02	1523287/1523287	UR-M--	200	added ('Partial%20Content')	image/png	etag:%22173e57-641af4a7-63064ffa2cece61f;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/banner/banner-two-bg-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/banner/banner-two-bg-1.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
13:08:04	145994/145994	UR-M--	200	added ('Partial%20Content')	image/png	etag:%2223a4a-641af5cd-28973bf0a0052ee6;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour/popular-2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour/popular-2.png	(from https://andit.co/projects/html/and-tour/demo/index-4.html)
